wallet,credit_score
0x6d7a6fa1bc2c3e6e7179f24973498c8de876d33f,17.0
0xdddf042067c809f38e0939a76ca20d945d756c6c,17.0
0x77feecc45fa31f2639d4c1cee0ccbf138387d79b,17.0
0x94e4ad8635617bb984e415b0ac9af757a3274709,17.0
0x0363c03a541e2fa9a246edce8968e51e6f93b346,17.0
0x4e10831924ddd32b098c270904f1c5a1769db894,17.0
0x17553e9eb0c65cb4044ab17a6918f9f5ed6f42bc,17.0
0xfa6ce4657af871b5b758cb06a796f31e8f37e9e0,17.0
0x1198b3c8076b2c0af00d776389bf9261c6e50d89,17.0
0x16fcfef4ab01e3705e11b117528910af1f165d99,17.0
0x10534d4e612071e6b6480c498dd8bdb8f51b9ed7,17.0
0x3624d418c23559c51a376d99d4c1c28bf2429f30,17.0
0x683b889f4a3cb77c2ed2257084942f2dbee8cd64,17.0
0x4a455167c7c6b2a19ccf4df017903850e0ae4b55,17.0
0xc3594b292927cb258af43a23d74da515bce42da1,17.0
0x48f149d5f467dca36ae5433d526a647314c4c882,17.0
0x2bbdc8697053d8bdb9e25a75e98cfac03e8a9b60,17.0
0xe937eff78f781c3ed2b750f7ade72791f7479471,17.0
0x494c01a4c5010e11b688b9ccabbee913a19611d7,17.0
0xd96c43e4d06fefb4641f89c0742893814b7f4560,17.0
0x71a8d301014c1e4fb3fc4b281a5eb5b6042fdff4,17.0
0x36b9f21b9435abc30e7b09bbc19e597304568b2c,17.0
0x996ac4f91033ec0c13a830891591f6744dd53957,17.0
0x6dcef85570d6ae6651032705d17d3334fcea0d29,17.0
0xbd4e47e19a915ca0c7e3ae2b11d15b236b010e7e,17.0
0x993143123013d83b78caaadec52ccb3520b39405,17.0
0x575f0f46c427ee49dc1fe04874e661db161ac54e,17.0
0x4a8ee04161bca324d60464e8a79e2ca1d6316dbb,17.0
0x1046cbf392ee5b248f864f415fadaaafcd2fc5be,17.0
0x0442a79e7f06a2675189fcbe8961e44653c4651c,17.0
0x4adfc40e1da6d62d93ff2d650be536c969af550e,17.0
0xdadcdf6c68f39515b12c3b2071b021228be6ed17,17.0
0xdf5d6ac4b5abde1edef2e1cd637d722f02c4ef2f,17.0
0x8b126302be5e164bb78633d6543c546522972e2d,17.0
0x2e41c274ac804c4894032553dad8f8f0c82f4a28,17.0
0x13ba4e61456a4e7c2f7b98ea62ce7e9d9c455418,17.0
0x66baa8528eb116fd928cc12a7f428fce202e2b09,17.0
0xbe7c27840ef33a1702f89a2546569ce6c9f1cd61,17.0
0x8c8403d99ed196aa25be213e1564eb878611b35c,17.0
0xe4f1ad0792d05eca7c6428967dc0dd288e093e32,17.0
0x8ecb6c4e3d7710e2879e6498fa6387e7a33008a7,17.0
0xbe65b13f63203c9af771e6836e9636f0026982a6,17.0
0x8e8c5116828163e1b15b1404b95a9918753501b0,17.0
0x12f48524b65e417c6ef178ff8b440d14a8cceb8f,17.0
0x8e111ebf4e6cf4a183f85f0b960751b178a3cbf2,17.0
0x51b9d5d8b4c1b86f4dae48336bb89c7843b93dd0,17.0
0x337610fa690f631b2e8314bd3443975dd429a81e,17.0
0xf9c86cab4db95d685c570cffd2c288bdc1d9cb3a,17.0
0x53311150764f7eb2999022ed1aa5a8c17bb5fc57,17.0
0x2faec5bab19e61c2ae5c1b2c9f2a8effdba84784,17.0
0x330513970efd9e8dd606275fb4c50378989b3204,17.0
0xe39efb8df6bf89376e1e76374a53ee262d69cf4d,17.0
0x32b8086efefb0de20e1d0238c19b8ddafb510aef,17.0
0xf9958fc198163c10f34e931d93abf7ef18762a2d,17.0
0xe20aa1584df34b8be8d544a9ae15eb49807d5d93,17.0
0x33dfb569336a97d676fbab1e53e50d619a06cf9a,17.0
0xe6689c43a225b16070c45acb936f235a260ecaf3,17.0
0x05a1ff0a32bc24265bcb39499d0c5d9a6cb2011c,17.0
0x67a4aadb2009e968ec132c30ff2698cb3a6daa42,17.0
0x54a39ec64ef96d77478329685775b5cb9d1066c1,17.0
0x4fb5dd2b01ab148afba71d2c907cb8e28f7e17d4,17.0
0x4fc7b43e79d6afc0eb982c96dd9c025fdaa1504a,17.0
0x03a99d9235732d94a300bf7013acb11020484bf1,17.0
0x5029259f5f4125d6517c2082b8b942657af3b509,17.0
0x3494d99a441b07b112ca1ae65b2323361288d256,17.0
0xff770424739a77b8990632c75ed859b74c0ef749,17.0
0x9169273ffc88c14e92d3dbe9cba9b60cef19009e,17.0
0x90743dc56b81aecb7d89eb68d5ef0215c648adb4,17.0
0xbf33fe4439ef241111c47d022d0222071d4bfe21,17.0
0x5481082d92a84e972bb0a02dd833f2d28a224e6d,17.0
0x50d282ca323bbebbba8362c67a4eb54b7e1de780,17.0
0xe14f0f83db016e7c23efc78c3110ccd3ef3cf20e,17.0
0xbf112617bf6de09aa276249356a74e456226fe4e,17.0
0x90c0bf8d71369d21f8addf0da33d21dcb0b1c384,17.0
0xbf007514953a78d3ee0faa48880b62606a438d06,17.0
0xe176e9c165a65717cb1a7888c39929977dbe8263,17.0
0x6dedd3d1b49d020be8e28add859233387dd86b1d,17.0
0x35e86d472d1a2e37b9dbaab9677230605c6624b0,17.0
0x860a37273047327c2482ec3c2a7a25ecc2070d24,17.0
0x9ffc1780c1f9a446b347cb63b67afcfdbdc1372f,17.0
0x45b34d1442a4f1ea3cee895ae16e193c666ff727,17.0
0xb35a10524a01149ae440dd4eb0813940bf653081,17.0
0x9f2908bcb8c2d23cbdd5cebc2011fa6f6de88df7,17.0
0x45ebdc6793d0eac7977c15ba9aca002d815c368d,17.0
0x9c14b155d57962c26e66bd7fd9794cae483c6555,17.0
0xd573f0c39a21610393d645bc393c59063d07045b,17.0
0xaae54d09b51548632680a9b91cbc107042abe3eb,17.0
0xf76e294b6eaaacace4cfea1a63184cb97fa25264,17.0
0x9e9778231e38ec2473f9addcadfb81300d5256cd,17.0
0x4634826b13a6f4eded44539a9aae119438c1517b,17.0
0x3801f72b74b8c5a553a4f670f6fc08f672728bd6,17.0
0xc364a7944b6c5fef5283ad17f47024a917a804af,17.0
0xf8aa78ff1f6f0a3644258caa298bc2c4deb1c189,17.0
0x9d5f9c924833a5284f29576d07a42942276a26e4,17.0
0x1da293d71d48004ef733cef99bac8f87eed2d44a,17.0
0x5848dab2597441f1311588f38236543c049bf52f,17.0
0x85cd15caa1ab888b4a6083be877a66ef51c17cde,17.0
0xd4f2c9134257dbfb765610fc0a071f2af9a00c69,17.0
0x027f7432906e21f381197124397a4d27ff709bb7,17.0
0xa0058b3a974ee3be6aaa8badac1947fe72bb1db9,17.0
0x376003be0b6ef71ded57da9e3be4a8119503fd8e,17.0
0x39b0f0a335566d07d793626acedbf39c9f2e70d6,17.0
0xc5a6be5c2e23b5e7eee11c7867f96fe185e3e1e4,17.0
0xffce26a2a73e88b666c014ccec289e014657d3d3,17.0
0xc58fc988c4441858a01bdeca0cc55b174799984e,17.0
0xa0c942a8bc551aebfef713b2a1438288d1e59eef,17.0
0x087c219e93c9ae1fb4cb36daefc89063db9b790e,17.0
0xa0463d9133f97968f30ef5e761ecbde587ddd918,17.0
0xa13bc3569bdbe1fbc82876521a713611561bda09,17.0
0xd4a14a8fb1edf891ffdf82745ea56542a4037d7c,17.0
0xa036941ee8250dbee322f1d75724ab83a917b254,17.0
0x612878ce78d46658bfe6e6db03a584dc266626cb,17.0
0xca36450f02dbdc019824b94f43eb73117e4c395e,16.799999999999997
0x448c3ad09a268029e939c20b20c9dabc5665111a,16.799999999999997
0xb599f06703b3c8eded14f4ae46d592d0c105f522,16.799999999999997
0x976fdc5dfa145e3cbc690e9fef4a408642732952,16.799999999999997
0x3a0048cc72bf9941cf7b4c63c2b75d86f7029c64,16.799999999999997
0x6cad1f6754902eb11be3f0e25abde6e041f07508,16.799999999999997
0x1198e4f22f4f45e51fa717b6208455a3c59fa317,16.799999999999997
0xd2a630451e597536a5850f34c48471bba9d11ea2,16.799999999999997
0x9ee44216215833ff45aea646bdf1b0c3d9f6c064,16.799999999999997
0x522997b69564fe4a8b1bb5365b0bb8617bb2050f,16.799999999999997
0xabdf5fd6b0bec552597b1be14d4c0d1938f9f1f8,16.799999999999997
0x981c549a74dc36bd82fed9097bc19404e8db14f3,16.799999999999997
0x6ebf73fdc5e9c245b8443e1de77638eb6cc379e7,16.799999999999997
0x199f4550f0251008852996080ac9e21a6c8d8d7f,16.799999999999997
0x42f7ff9cc0ba30e2577a2f97f2634cd6fde13b15,16.799999999999997
0x482fd6c368036a50297043ebd96a7169963618b9,16.799999999999997
0xf21b6cdcbd7fd708bc93039a04052f3b0b9da62e,16.799999999999997
0x30776f083ba8a070ef2cddc0e0258a74447d4efa,16.799999999999997
0x9c75fa1bffb30accf52a971425fdac5287dde4a0,16.799999999999997
0xbac42c9b32e574f41b86e20fba0cf479a5a1ca58,16.799999999999997
0xf7ee1ead6d4a5d7fe535993790e1134f27726c08,16.099999999999998
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,16.099999999999998
0xc39b166bf4f57e3b792a4e5c3d79de5c89a96a92,16.099999999999998
0x2a3af078d3c192386f9283dc1ab1d6643537a464,16.099999999999998
0x21e52d401b941f213b67632e6a9ad7b271603de4,16.099999999999998
0x60a71287353f3ac632f3e75fd1be532850aa5f4d,16.099999999999998
0x70319a13a489b363a9ef0007f5b2282cc729d2ab,16.099999999999998
0x843797905f1a991345beeec839919d3aa6cb600e,16.099999999999998
0xaf76f2c504a1a3ffe655318f253bfad84ae0a592,16.099999999999998
0xda248cc10b477c1144219183ec87b0621dac37b3,16.099999999999998
0xf27b2f9e1d5c6b9eb92145e8765e2fce10b3001c,16.099999999999998
0x47e05bb20a14c9a27fa8706af83fff7a480de47f,16.099999999999998
0xfee8b4cff7e818f3b7ecb538be9466d50d8a0f3c,16.099999999999998
0x3d6d697e230f3fd00b398bf460aa5cee8936b151,16.099999999999998
0x544742b1cc12e66fcad554c2ebcf5ef100968c92,16.0
0xd04b5f64cc6f01b89bcf05c8d2286e9ba744ef85,16.0
0xa8ea5c302d8ffc5f758370e1c91df79ec0d77a0e,16.0
0x1ee5d92751c7141798b399dffa49e41591bf3caf,16.0
0x44e88af9ccecc4de798737cc70ee011f6c38d00e,16.0
0x3fc36378b9108bba38a692cadf1f43b5afa14251,16.0
0x907b1c0869ab685c227d18c5216ac864ca4d0da2,16.0
0xf96e7600a026d031c8be47af704cde6798bf0c2a,16.0
0x5423d497384b6c1cb8d781e0956ed92769afe78b,16.0
0x25c9d1977f91a8d6f16c114a017d2d5228258d21,16.0
0x521012529f12760f498a26fd67701b1f41f63f07,16.0
0xe0c1049fc7a5e71c8a8608ed6dd9f2bbbd374898,16.0
0x833a9a6002c77c9dd7518d80ae7d4e384b5f6bb9,16.0
0x50af5f78a48bfbb09d4a53263be9a405b4d39fec,16.0
0xe620bcd53316724d329449dc6e8207b089f34e76,16.0
0xee64e0a60a3be4e16b067e0c61e1e51ce1b03fdd,16.0
0x2570f03e91680d658d7b7a46d43670ecaa7fcd90,16.0
0xba8a7cf38f520f1dca3dda158d6946ce7ee87901,16.0
0xa463a045a3124396271c944c826a532afc348cb0,16.0
0x8f69045335ec20d7537f4f7e80600670b3a343b1,16.0
0x42ba209ee3547019ece148e7e34e5f268f6bcc8a,16.0
0x697c62503e0e2767741f55ba8a7d62fd78718444,16.0
0xa00e47c8fbe274ab3c24b08081d661c8536bc80c,16.0
0xa8b941c709fdbc5ea9d2886158044e2b7f068ddb,16.0
0x1b3e1786c3f8524ca0f3175b0b37bcc1bee5a6d5,16.0
0x1b338353bb53f5e6a874c0a8eefeab59751fe7e1,16.0
0x5116ce50b9e8808b11b5aca6d591220805542e0d,16.0
0x140bef3f58db618c1430342d0688a08dc851c065,16.0
0xe23347436a60a873673c872f76056b54ae5779a0,16.0
0x68af1f3f341a1e690d16e0b03f516866093972fd,16.0
0x7e8b062d0693ee611ca197f3a5ca412559f4a2f5,16.0
0x48a1928640437e8ccfe4b749935e261bc11321c8,16.0
0x44acb7665310fe891686f68dd19df0225a274a41,16.0
0x53440ceaaa0c6cde35f61fda0f6f6e661ee15d3f,16.0
0xd0b5795bf8a5f34772d77572a7167199b658dde1,16.0
0xa0f158aef1ef9dc5fc798086a5cb2221463bf2d0,16.0
0xbb1d287db93ea323a0328d1b58f893ac919b74a2,16.0
0x8d707bfda4d4b8e28cb68153854a46127ce0df47,16.0
0x73ba9aa826e27004bb89bc7cfe2db1a9465d66d9,16.0
0xa116a924f864b9cb3a6871502c6dec09a6cb5592,16.0
0xe3a66edd784f1378b726a0b0e599f74eed094d11,16.0
0xe9d67d01dfd5569fd78565c9fb2a0c372eda7fe3,16.0
0x1c47fb66197f84ce3d92b1ebab9dfbaa656e8150,16.0
0x53738166c362470e3d1c62811f99798434025d3d,16.0
0x133acc82d6eaaec2a12e7547835219860551c570,16.0
0xe49a8080f123d31051987a357dc33884bbefa8ca,16.0
0xd8013274dbb3e5e04bcd3f5d8ca5c499e96398fc,16.0
0x13b2ece130a5a563bb4c82b84bfda9c496548725,16.0
0x3ea96486ad0149eca5cddd8d5847f9f7653ea6e3,16.0
0x44dae7d7f6a3c7f93162747c2272eb3927d317ec,16.0
0x9fabe602d0ea4b157254f2850a67ec6d6cb4130d,16.0
0xa9863f7e4f5a98f9b9afff1e178a017e92880de1,16.0
0xa9995a0674202c246e4d896a6209675a2fd81e53,16.0
0x5286886a821a0a845de4e0ff61a15acd91ad69a0,16.0
0xd4558b871e37d597d9fedb6081bd7819deeb75e4,16.0
0x1b8aa76093177aa71379cdf1445f088f912f3716,16.0
0x9af999595a08210fcaa705f0491a800551f73388,16.0
0x012c5450b22a626a810d376d5519878a914c3f2b,16.0
0x8ed2bc888d7368978b6ca58cd174394b2915a337,16.0
0x1ccd138fecfc6b4074d6032f4037b6c6021653c7,16.0
0x6f15e6abca95540e8d8280ea265a01491b5c0194,16.0
0x1f4c435dad404206f9e835911fbf262db83e2bab,16.0
0x66ac14861e5d29e6142e769e737b73ab11c7b0ff,16.0
0x120b6ac705e8fb35f1453e478c1f387ebe81963f,16.0
0xa3510e09ce01f10997769560776c4f5af096361e,16.0
0x1e85027191716fa61d97483f26637ba8e4359929,16.0
0xde12c9510f0677eb51520546003b1e07c614fd67,16.0
0xdb2dde33ef6ecdd19bc7ae100db3f636c325fb82,16.0
0xa2e1e5e66ff1e1acc9c53f80b899c5c864972e29,16.0
0xd21e9a1471b65465166e99832ade5bd1e3a85c9e,16.0
0x034a5f8678455ea078021e7a5b34ab7ef210674e,16.0
0xa62fdc2b9e7e64bc9e8e39aeba4e4fb4cca58aec,16.0
0xdd3b9186da521abe707b48b8f805fb3cd5eee0ee,16.0
0x95f56663c15d04dc1fdf0af579341c4366a89718,16.0
0x5b3b9e0803aab61734dde7b9bd0d5e9ab576d862,16.0
0x67ea4ee180fc7a4cd2b625039961dc756fc63c3a,16.0
0x665411247f5e01192f6075c25e6d6d1f7fc65538,16.0
0x112763a028d6de3750dfb97d81e1f965015de822,16.0
0x17d0f4c303566119f6c7198c5a8166a58277a388,16.0
0x58310fef123f2e29234610522db51e5ed278e752,16.0
0x23b6b78f386a87f9eb93392e7db4afefac6bc396,16.0
0xfd459f811c0d61d0a75493d67237d651aaa09e28,16.0
0xbc8dafeaca658ae0857c80d8aa6de4d487577c63,16.0
0x10e125b17436457a8e8ee25bb5c03b2cd06c1aac,16.0
0xdcabc755fb10931e6d8059113f762cd8a6813deb,16.0
0xa1573f794c97ac60396cf222315a2c73a4f7c2e1,16.0
0x4b224f6c115de2313b6272db1fd6b7b2bfe5915b,16.0
0x659df0aa2599c7c7afa14882db1f90f4790cada1,16.0
0x6c5d0d9eb1243903775ffdbc8f5d29b04ce3670d,16.0
0x885b1c892730518aae3000122110754f4ed890a2,16.0
0x976c487c0f47445de965e37ef4e0e504103e12b5,16.0
0x0313114b39affc4803da322503c31886ca2aaf9a,16.0
0x80a2b31a010231680e59ba58f072610ad06e9f38,16.0
0xa31e99ab181d8db8fb3f84c8f18bbb6229893746,16.0
0xed6751626c58816ebf4e4207a03fdfe8d641b73f,16.0
0x10cf8e1cdba9a2bd98b87000bcadb002b13ea525,16.0
0xa5a2f53cc16b6c1d66a27a20ece8b86130cae2eb,16.0
0xd6f437d7a5bffb6d5949a683c4b1c9808f83f4c9,16.0
0xcf0368aafe3f9e9d89a5b194b493f13d1d61f96c,16.0
0x0b56935abb7e3fe38a49290715960c4b3cdfd2f5,16.0
0x9cf30a1cdee7d686de0211a3f98b6d4ff59a3532,16.0
0x9d337f7bc48c02da80a616626e18a4740af39284,16.0
0x1e7e9b91f95fde80ebb08219e588a74c137ca478,16.0
0xe6ffd0fe4acce47d26887f474cde7bbf3a84d1fc,16.0
0x728460b46b21127fdf90cb6b2ca5f90ddff9998c,16.0
0xf8c35ab8bc40b7bcbf65ae47afc70b1424b5be90,16.0
0x4f31ac71a343859964a911e227ed46a08e875344,16.0
0xea0e065560333d66a3f9aa648e63848b86d3362a,16.0
0xeaeb4eab894407314c3dc19ad2274fc747e6cb17,16.0
0x01b037084eba7e4519dbfc9ba026ae696746e033,16.0
0x6797d2a4acde0220a3fab1219089e2d9aad9a459,16.0
0x6777b57f03d64fd90f51dae0cd92ee3b57361c6a,16.0
0x03a7b920a25d89ea11585f0380ed1476a2ef1c2d,16.0
0x9c15fad72a0c7416392bd753e3b53fef90d49de6,16.0
0x923bb4606fa1e1f9ae2522e8644550f9542dc8e3,16.0
0x9199581898f5c6ba17df5822908f68979f2379b8,16.0
0xefc4643d3dea9af8157f3ff80281188ddc0c9a2b,16.0
0xefcf220ab82a6028548cd82f9324d9e8da07eb7b,16.0
0x9bebc5bcea7c5fe51aaa33d25b8bc832c6feef16,16.0
0x9c4d592042f959254485d443bbc337d29572264f,16.0
0x8286cdc18ce6d3de409e326578dd482a3e815c6b,16.0
0x4edff4c6098afdaa8473f9b189e79b2068866734,16.0
0x93f2acf6d9d4fd0a1ae9f259a1b3cfaf2557fce6,16.0
0x726ca0ca1b4f59e3de69a8d69d97262a10af525a,16.0
0x4b21d7cee1d8069c4946cb44b1c02ba96a0654aa,16.0
0x55a5f913ae82c43f1d63f338a304a0d1af0f3ac0,16.0
0xef76d933c76dd4c5d15b31ae4e84d8d0e43c77ba,16.0
0x1155b29e6cbdbaff90f7fc513c1c010ce643a9a2,16.0
0x4098bdb17a75bf739ff592fdc51a3476141d1978,16.0
0x55499854c97b5e34800361d3e76ebc9b7ff657a9,16.0
0xeae22170d763f90bb2ae3ab9e0953083567f5a92,16.0
0x5d47e871f81f84d3154aec772bcce14973112c69,16.0
0xeec5de70473283aee1786eaf36cc623c4a4518c0,16.0
0x4b0e8e0d672620361ffbabf48558c612d81bd83a,16.0
0x41dcf8d8bd0a8a13679f1fb1055631588c53f8bb,16.0
0xdf4ce4893fbb0b90b69f082fea9e7e5aab784f2d,16.0
0x1048e693b121a6386f024f2e97ea17e28537b99a,16.0
0xcd98b0c3011ede62c3d95d8e8696fa8cb3869a79,16.0
0x5be9cf18cae1af46f5652997d6bfb6405ff41f2c,16.0
0xb6836ceab7ce98de4fe7931bc6db890d2ae63c3f,16.0
0xbf583c5e1ea258164f582dbb6a7855363c93f8d6,16.0
0x2c7f2f4a283dc1e08473b5ae78645870c05372b6,16.0
0xc1be3b2abb4429d6fc1a79da6c7fda0e1e43cc84,16.0
0x35c969e8b416f6888d5d03e721dcd154446dde0a,16.0
0xc5d859d2410bf642438c21cedb07af08a5b363fd,16.0
0x358b532b553aa29eb0295ad72fa2c1ff528c8c82,16.0
0x2d4508912e64f77aa44126e50965812124ea17c7,16.0
0xabb02d13b839694707c2872f0b14b0c3c19d127f,16.0
0x6c7a528984d76fc1fbaa5ffd48cf65f2bba63fd4,16.0
0x6bb740b57627123ecb2debe195ea5b225b4f9ad8,16.0
0x2a12c0252edeb7dd59b744e41e962e841d346f52,16.0
0xf119f37754c80200e6838424af3d4b56a00d669b,16.0
0xfe8260a826dc1f6e606118a2069f564d7a50ae5f,16.0
0x6d543a97f76533e02ce446439881e310c8c130fd,16.0
0x29ff6c2fa44f3064c1f62700393dac29e6b928ff,16.0
0xb6cee4b7475a9cbc0856c63563931c75965af364,16.0
0x29f532f9c451b962184c7abeb9976e57504f372a,16.0
0x77e987a77e75d8d73a65b1d4e041c6fe059bf0ef,16.0
0x2ddd5a4383fbf04f30b7b287838daa8cb3718725,16.0
0x2e4f2b07e566c0d271ee1be1e82401eb763a08ec,16.0
0xf2ea7df6e3636a69ae76073251a23acbbcca4478,16.0
0x34bbc9a46b09283698ba7aa1c273e8b4e9f7bcc3,16.0
0x79000ba35ba7578e18875d3e3cb90bd5aad24319,16.0
0xbbe3d117dd3fcc321d60c86a4eb7495d5d7bc13c,16.0
0xabc62d3c1a84a86b73b896fb6a411af73856ef79,16.0
0xb3eafb9f40b8e568b998324dcdfc73b5eabb39b7,16.0
0x7a56c4dccedc637df4a27f6f2419c5a11f989a0c,16.0
0xb274894dcaa6e2fb2696dba32b979c1b041d8e6e,16.0
0xb3b066eb361efc6634fb48fc8dc8b23518f19ac2,16.0
0xc35ef1eac9fed3208f2f97e740c6d7a700b3e328,16.0
0x3852fc8dd1d4ad8bf34f51c1c5f02358e7f958d8,16.0
0xfeff33456de40aa9ffc85b796cb731b91ea6eb04,16.0
0xc4a69d55bb13b215dc683dab31c4eccac1ad60d8,16.0
0xc33d98e88682c883fe32b8f6620660692092d39f,16.0
0xb247cd4e90ec104bd10ffb7585e46f7b4fb54351,16.0
0xb229123be7b574c4b834fbf5560d25e87a96518e,16.0
0xb4c6a5e9b481eb4cad2573a01510a924bb2f2341,16.0
0x078c9ed6a7d4b1a6424ce39b077bbd23cc7d2024,16.0
0xf3d02e8b73105838e00617ef52118475a24842a8,16.0
0x010c358ad2169cf74071556bb86859bfa035d179,16.0
0x627c5ca5b6a3b1985c6f9aa8f11d4f188debfb97,16.0
0xc2d45a0285a3087284b43c2c500f98863dc1bf00,16.0
0x27970d7f5e4241fa3e79eefcfcd302c60b8ff0d5,16.0
0xb451b8f48805744073185a4ae6d44062711f722e,16.0
0x084c658e417ca867fb67880cd173f684657b91b9,16.0
0x3968df55781bdaf862ad64b9eac9eac353800c87,16.0
0x31265bcabec13492d0ea2dafc09912ddff4d7f3d,16.0
0x7a450628e3084ca826cce11791d3a62c06b12f81,16.0
0x2f361e48a3a6631429f35376eccb2ad79cfb5db2,16.0
0xad1bd39e682a7b460976e5736330fa2605f39212,16.0
0xbf1f19a397779fbde8e3b0457379ecb2934f1fe3,16.0
0x7c6c95e5d2993b0d413791c5b6da4862428c7995,16.0
0xc7a2b28a811a93c40fdc25ce9687f7056d9e9ef0,16.0
0xaf1fbb7f225229c65f21b8bcd7d2774e3c69e90e,16.0
0x34234c4b7ffb883a13e73935c93534a5916e0ec9,16.0
0x63ce4267c1c3198fe4446e2df59a2a386bba5ed1,16.0
0xaece14beea855922e605612b77daa6cf6113d39f,16.0
0xc86f7447360c98fe20a1a6c807b054107ee23d8d,16.0
0xc7734abb61974ed0a989f6efd836dab158f59e09,16.0
0xb850b15649439ee3705e329e3da9e860f33ba4dd,16.0
0xb86c67da3191ee9dac01c9bc169637ad0954a4a6,16.0
0x757ea5b606f525f5bba1c5a2ede66a3e52e09f29,16.0
0xf63b15dde41e81f2429303f9304dbd0183357895,16.0
0xb7b7590b145bfb6229f2556ebece43515866969e,16.0
0xbf45405c88e6df47f5fc264f5da4a5a9681c2764,16.0
0x34142a0ac87bd57ae06ec40c59ff2f97c1a78e69,16.0
0x650b1911cb42d814b6076377013cb9b2e1da9fac,16.0
0xc721921b29618680c19f4a4d1458f82689c126ce,16.0
0x311c38520151b0bc500d60eab5548c1cefec8fed,16.0
0xbf1d407cef910d4b0ed38af3dc938d17ac612b19,16.0
0x2d1859106b1145bb911c5aee31e97d83f125868d,15.399999999999999
0x57b5a18d67c63b95fea204dcead18c2e1bc5a851,15.399999999999999
0xc59508a291ce2a3bb3db6aabcaabb1c3ece79212,15.399999999999999
0xf51bde86ed06179f3e2014795222fbb4ec83391d,15.399999999999999
0x2cb6e0d54a9f11a3845a9f7c2d0da033e76a65f1,15.399999999999999
0x2f3246fa8d5d8776c29cb5c8ff17cfbf8f0e3055,15.399999999999999
0x86d9de81230fd9097db71930236ac258594ebd35,15.399999999999999
0x0957e0613b7c3247818b0b1c2ae3592c054e272d,15.399999999999999
0x8dbda9c366b501ec7324504d5de545f83aa89148,15.399999999999999
0x00ca89aacfcf2c52136935b852af1668169f5035,15.399999999999999
0x9973bcb9be83e6b738934c8f7dbac340516160f6,15.399999999999999
0x8376b14104dbf0642a3c2adfa33793cfcb0b8d76,15.399999999999999
0x3c9d3d154ef97e5f48f7a987b5610d296669c5e8,15.399999999999999
0xbc8d089824461048a06d300dff88bb7357d88b3b,15.399999999999999
0xea1b3a8fc8342590eb955f1a4194c007189b3159,15.399999999999999
0x6bc0d65366cc94437ff8d05d56207751bfa57829,15.399999999999999
0x899b985d702c7f162cf289208748e101d3ffe81d,15.399999999999999
0x47bfa9730836b95f7b13074babcea2f7fbdd4d68,15.399999999999999
0x2010d7b67f5fb308a0dd387ecd858e1325d34b3b,15.399999999999999
0x407ac00d6436fedb60d9880b0072de5076d4d440,15.399999999999999
0xbc773ca86d9071e163168a8a5ad25e235907f9e7,15.399999999999999
0x638848d41111b5f74706be8d79cde3e4247dd84b,15.399999999999999
0x0498fdd3e4234c1d7ce11dd181634d918675f0ee,15.399999999999999
0xb6f6cbf9ea13c8c3fadece2904871b94a5a9a1cc,15.399999999999999
0x478fa4c971a077038b4fc5c172c3af5552224ccc,15.0
0x22d995aa562c7190aabe89cd07e90b8a95676d70,15.0
0x4620963d572e094f834570873ae715d40934c9af,15.0
0x3bbbc891f102ea4795c4c0ceaa814dfe87a9015a,15.0
0x00fec3bea022c67e1cd328fc2356d374ed297a4f,15.0
0x46037a2e5b6f9566582c2e47468795304ced0a1a,15.0
0x59026d3781fae04942428c3588af15142c13aa2a,15.0
0x3bab311d8386cc6ee340bf9dc54deacc7b73ea5c,15.0
0xb2bc5cb90bf85549b2043b9d1c1aef577e43f299,15.0
0x3bdb3a0422239c0cae28e6ae76c25536b50f140b,15.0
0x2b0a79fabf39ec286f4aa68b11e212ab9de2701d,15.0
0x0ed66e54a3f5822cb2083778eebdceaeaff8d6a0,15.0
0x0b1917ed8dc96d07c34f36c8fdb8b74cf3256c86,15.0
0x463a5cae1b191d8a6e1c7962c87c2f2f4cdd4da3,15.0
0xcf15099e120fe07861319692d321f1d93f23567a,15.0
0xbc379a3e3a08280e9a87e927b31cbe68d6bb3d91,15.0
0x5d041980e76e766c0b8ca414c4244e75942ccbf2,15.0
0x806add7659fd1fda4b1f2b981a90a12d3373b2fe,15.0
0xc479501d96f67c1adc7ed30e0ee5b3ab890a23a8,15.0
0x467958706760cf7fe2c6bc5ec1bb55892fc0649c,15.0
0x9dea7d340cede44ce38fb0be3102c9f630ee9031,15.0
0x8567ce609dcdb7cfef009e3a7e5c9818beca77e5,15.0
0x2b17b6d50b5e67ef223043e6f885cfc54261f1a1,15.0
0x8014a798ca117e4c44047f5c6cc617bc54296284,15.0
0x6e9c34d7f58c59036b44af14fbae07789f8dc199,15.0
0x2a920979b6957c3afc4a04d23ba5b1721765336e,15.0
0xd1e3b0bc7a39ac52f17b6d0a47be4159d14f1eb1,15.0
0x80d04dfe928fd4ad4ed2ce916644b396b70c61da,15.0
0xd0fdf4718a8d080d8b31274685121bbc52b832f8,15.0
0x0d533ffaa4f930d97710776524ba463fe482c4f7,15.0
0xa416c7b7634968dbe53d5dc957feeb57e8e8909f,15.0
0xc424e90ace50df63efe178ed5f28cf3759cf51ea,15.0
0xa401742a25aedef3e807a0fca064621c0574cb9f,15.0
0x1f8a9aa97618c77fad4be22fba26d4ea0507119c,15.0
